airport,STAND_mvt,RUNWAY_mvt,n,mean_y,mean_pred,mean_resid,median_resid,std_resid,mae,rmse,p95_abs,sse,sse_share
LEBL,222,24L,147,807.9931972789116,789.9560366203984,18.037160658513237,-0.6286413307745988,209.67735447470864,120.75935715565859,209.73996586327416,349.93019072579244,6466655.43220813,0.0002899908187617611
EDDF,E9,18,173,1323.5722543352601,1326.1825266499166,-2.610272314656454,7.854840384379713,193.83645715035365,146.00703591731485,193.2930499121751,364.05782019086746,6463661.143972656,0.00028985654284337996
LEMD,348,36R,205,1003.3365853658537,979.9815788132676,23.35500655258598,-7.288171362034632,176.31798807768266,111.05903500044697,177.43122698601047,315.9169898258984,6453777.263501039,0.00028941330992018574
EDDF,V178,18,123,470.2926829268293,422.62241809479497,47.67026483203427,2.3189564038796675,224.90451031986623,143.14181097532935,229.0049275100372,498.61271883521607,6450520.589336919,0.00028926726756224754
EDDM,313,26L,188,741.8085106382979,714.6575987863724,27.15091185192546,-5.205625403546094,183.607584022241,113.31365568311183,185.1204989535148,320.88950032458206,6442684.636966076,0.0002889158719656179
EDDF,A20,25C,144,1121.2569444444443,1170.9865562349808,-49.72961179053619,-50.69721297150409,206.22910070798804,148.05750052155776,211.44296151951545,401.05530251596696,6437970.1405646335,0.0002887044549996398
EDDF,C4,18,126,1124.5079365079366,1118.352178944152,6.155757563784624,-12.113967265074791,226.39489318169268,151.5537341801172,225.57871817174495,452.9854474588431,6411605.51959295,0.00028752215943710796
EGLL,326,27R,133,1287.8345864661653,1308.0310575062535,-20.19647104008788,-29.019621289247084,219.0141556610501,165.06630707354597,219.12198013992457,421.2136052965441,6385920.809998719,0.00028637035383327267
LSZH,A08,28,303,815.019801980198,800.3710099142021,14.648792065995888,7.248897329205988,144.63529773632,111.5979712348089,145.13757486373134,291.05256414656486,6382669.438109541,0.00028622454925065246
EHAM,C09,18L,152,802.703947368421,778.9821609153394,23.721786453081634,25.544961967049574,204.19366707671242,133.2745081828867,204.89867560117267,368.2619816601615,6381487.023993418,0.00028617152504961923
EGLL,216,27L,212,1118.9716981132076,1134.4557766765888,-15.484078563381269,-18.54274565229963,173.0960071523951,137.96738519218937,173.38008281910692,340.5875624224584,6372858.461092399,0.0002857845856113524
LSZH,E64,28,181,795.817679558011,799.7255421897094,-3.9078626316982117,-41.22763844123995,187.76979272923495,124.00508613467241,187.29114677830503,291.03872854878887,6349113.2327374015,0.0002847197541409675
EDDF,B22,18,157,1058.1019108280254,1083.9715118468418,-25.869601018816365,-28.28760285051476,200.0469692492702,144.28193711374988,201.07990802588589,359.6080801480041,6348001.3176367,0.000284669891399118
LEBL,122,24L,158,1241.867088607595,1251.6549519915638,-9.787863383968906,-33.178904611544226,200.75287760186515,143.95999307630112,200.3557984470313,327.5965399182026,6342506.463472894,0.0002844234800548546
EDDF,V112,18,227,1081.2511013215858,1071.2956547890126,9.95544653257343,-4.661748047133642,166.80631566617873,122.48899585184007,166.73596986303255,353.56820008762725,6310800.587679705,0.0002830016611598766
EDDF,A69,25C,123,1057.6178861788617,1072.6809512954856,-15.063065116623793,-35.088929843524284,226.70971803316974,149.98152111798362,226.28815254941424,406.90818190127766,6298378.342059917,0.0002824445977418692
EDDF,B20,18,170,1027.1117647058823,1058.698015567147,-31.58625086126451,-45.07980217514836,190.27570235273046,144.6072735232391,192.32671287458666,385.5172181088656,6288225.962474428,0.0002819893242393237
LEMD,T23,36L,131,1002.4732824427481,984.2941964332955,18.17908600945251,-2.415388568997514,219.12460046125932,140.88840346896944,219.04232118484845,334.5959751212622,6285319.539576067,0.00028185898855578536
EDDM,208,26R,203,710.7586206896551,681.3194951193202,29.4391255703351,7.71906876099365,173.90685367610843,120.8890317458287,175.95815596157738,358.25845037167096,6285138.347827954,0.00028185086318959895
LTFM,D14,36,136,963.6691176470588,977.5126300151554,-13.843512368096713,-34.696278788562154,215.11361344792755,150.96584832325655,214.76792243146096,407.5424300091287,6273035.428751541,0.00028130811965715476
EDDM,217,26L,126,772.8174603174604,749.6095912399337,23.207869077526524,-16.33792272061598,222.71090857807297,144.43594492716457,223.03610024430984,333.10115668508377,6267882.853535918,0.0002810770574765307
EGLL,415,27R,129,1318.7286821705427,1316.2017725852618,2.5269095852808956,-9.05917267825339,220.81635559280377,163.37702840005718,219.9733273286274,519.8402580579663,6242086.150947541,0.0002799202296567434
LSZH,A10,32,138,844.7173913043479,819.6794861045023,25.037905199845518,1.4627401711352945,211.88798876383208,130.55345488003405,212.59839928679133,329.4244687485382,6237334.954344222,0.00027970716690621674
EHAM,B17,18L,207,754.5652173913044,742.2843178716302,12.280899519674271,13.232874373438449,173.4925914722234,117.27009677680354,173.50818629112783,375.4459376616726,6231753.7769776005,0.00027945688448261023
LTFM,D7,36,100,1178.28,1157.0427567785748,21.237243221425043,-6.016512892050287,249.54191284234227,188.53503935958634,249.1976627137802,518.7197327119942,6209947.510201096,0.00027847900384199957
LEBL,274,24L,133,810.3458646616541,778.396095416457,31.949769245197196,-5.727734476655542,214.4988724402147,136.2141671289329,216.06623044943447,393.38214578773795,6209053.920103541,0.000278438931670729
EDDF,V94,18,174,1162.8218390804598,1172.8778524580193,-10.056013377559566,-23.855222948916435,188.7270414246215,135.04880341582006,188.45243170961913,391.7366553328632,6179491.509004748,0.00027711323434713073
LFPG,J37,26R,159,709.6477987421383,717.8596551586758,-8.211856416537488,-19.448336681047977,197.57048283573982,136.13684609897527,197.11933648578542,397.70892239347927,6178109.217838812,0.00027705124685588746
EDDM,220,26L,163,741.2147239263803,725.8856216302071,15.32910229617323,-3.4630568644181494,194.63585235009413,134.87471633265983,194.64245335657102,443.8240415410813,6175366.597732384,0.0002769282567478551
LSZH,A42,28,227,850.2246696035243,843.6774515607509,6.547218042773251,-9.919688411640664,165.06036528085122,115.54656149924055,164.82648014895986,310.6934944631881,6167083.4627330685,0.00027655680768495897
EDDM,204,26R,134,836.0074626865671,832.0542377872475,3.9532248993195136,-26.35799876951569,214.9963989200519,124.59483620016881,214.22914928817474,301.9064677528336,6149813.206234498,0.0002757823399752211
EDDF,A52,18,123,1105.8861788617887,1123.556463439276,-17.670284577487685,-56.53642730681884,223.26865387209176,158.70308896218606,223.060205361245,412.41619642329255,6119970.191543498,0.0002744440592588157
LSZH,A17,28,348,693.8247126436781,684.0958118377405,9.728900805937634,4.2608636368156,132.42250987363568,100.00640341774094,132.58952684470586,257.9385469343207,6117833.954858236,0.00027434826182041463
LSZH,E47,16,101,1100.5445544554455,1087.1909090458107,13.353645409634764,-33.54615506606547,246.83832957573793,190.8530972260616,245.9760593516823,442.089585169618,6110926.399192415,0.00027403849926322055
LSZH,A44,28,294,827.2823129251701,818.1523261573991,9.129986767770944,-4.459118992792014,143.78942379233587,108.07902982735739,143.8347335262818,309.3642029506681,6082398.587161491,0.00027275919751983005
LTFM,B8R,36,155,1149.7225806451613,1120.641481979644,29.081098665517242,21.403649578979184,196.38979656149732,157.39933986680344,197.9035890109742,386.6527551391011,6070703.734230811,0.000272234753313359
LEMD,T1,36L,124,1375.9112903225807,1381.1492648123642,-5.2379744897833485,-37.67950026275412,222.0547996942232,155.35007402500645,221.21962523387526,417.0284653450219,6068327.200988411,0.00027212818001159537
EDDF,B46,18,133,1197.4887218045112,1189.5387137443154,7.9500080601957785,-26.43094166255173,214.0939847303499,152.2726505769166,213.43571300345243,417.89540027647416,6058788.876843852,0.0002717004432228809
LEBL,119,24L,154,1191.357142857143,1195.895218268708,-4.538075411565125,-32.74059784097352,198.89398612408723,138.84082297511787,198.29910843232057,412.76016000016006,6055670.606378198,0.00027156060744301983
EGLL,221L,27L,216,994.6111111111111,1014.7967959609175,-20.18568484980634,-24.27499757063947,166.2844002293335,132.65773038210202,167.12256595165226,328.1371714613535,6032869.642857102,0.00027053812060274265
LFPG,F20,26R,140,881.8214285714286,885.456045383322,-3.6346168118936166,-37.85852684384571,208.2141212845635,147.83517532970006,207.50100143530818,394.46215078876133,6027933.183531808,0.0002703167499272005
EHAM,B23,18L,188,784.6170212765958,767.1045067275966,17.51251454899909,38.811342938832865,178.53682892351227,133.48100485304525,178.92047801107398,375.811085458839,6018357.040921708,0.00026988731720650055
LEMD,510,36L,127,760.8425196850394,765.1554573168079,-4.312937631768503,-31.528903838478527,218.30071467511917,142.64700064246546,217.48233410427122,402.0794673532282,6006917.837225115,0.0002693743373391281
EDDF,B45,25C,106,849.4528301886793,882.1099350786635,-32.657104889984396,-68.69131669242478,235.9984928336258,155.05837280055826,237.14204154558658,396.90583763614063,5961052.874051323,0.0002673175680613031
LTFM,B17,36,104,1112.9807692307693,1142.3057429094172,-29.324973678647982,-54.11636339188385,238.67138536429582,174.95106010443112,239.32457711950502,414.4230659356273,5956730.334196711,0.00026712372800213955
EDDM,308,26L,192,801.078125,760.6859269297323,40.39219807026772,21.423864431509173,171.8519694016938,129.9141761823305,176.09886662387476,310.62116587399106,5954075.678632939,0.00026700468257772524
LFPG,B02,26R,100,1072.62,1058.2870189309172,14.33298106908287,-20.42585110226878,244.67586042076513,161.91183729524147,243.87096639871262,393.92353444525327,5947304.825224202,0.00026670105029913865
EDDF,V177,18,129,488.5658914728682,452.6600241898761,35.90586728299217,15.960356832649666,212.15021509259574,133.70580074715218,214.35495810280966,431.30433347270565,5927298.20016019,0.0002658038728255909
EDDF,A25,25C,127,895.1417322834645,912.3998729184462,-17.258140634981526,-75.2427645794703,215.5572692436106,165.20472205882774,215.39942920443096,434.60842371098255,5892408.090902521,0.0002642392601047823
LEMD,569,36L,111,1040.5135135135135,1053.361939133851,-12.848425620337247,-29.18091979164683,231.07585205243595,153.6302998644098,230.39115858160588,422.4347559184499,5891889.540735789,0.0002642160062312775
EDDF,V151,18,207,563.1304347826087,545.3368190855452,17.793615697063473,-14.123620272784933,167.98460923046167,116.7128976624867,168.52038111983094,280.3643931848802,5878617.602524027,0.00026362083918257174
EDDM,310,26L,207,771.0434782608696,736.9663091664411,34.07716909442838,12.865403861597997,165.3332595696879,118.28295410885397,168.41700215356687,374.47689067520093,5871407.329179671,0.00026329750154806416
LFPG,B08,26R,121,1005.0743801652893,1025.32187211852,-20.247491953230913,-23.138872683286763,220.2509627619599,158.5240562171477,220.27150159652922,517.4511420199747,5870863.664286363,0.00026327312142928477
LEBL,246,24L,102,725.5,772.0454874502813,-46.54548745028124,-72.55003923228924,236.32744096768047,156.99520178205117,239.72815077176642,413.83043091347633,5861897.799789979,0.00026287105603188266
LSZH,D17,28,120,645.2,675.5096348018727,-30.30963480187271,-40.76932637135735,219.78588611016102,127.62153387001484,220.95692128544266,301.997204628306,5858635.3276729565,0.00026272475367043464
LEBL,310,24L,102,628.1470588235294,672.4334940574836,-44.286435233954286,-44.87717222868065,236.63690882489828,150.44702672495774,239.6024300938812,441.7848219944259,5855751.09970311,0.00026259541329669127
EDDM,318,26L,117,816.4957264957264,797.4040100201778,19.091716475548782,-9.12856901877035,223.6852875927572,157.44073033379908,223.5440695448881,427.93432783737217,5846718.270356702,0.0002621903449262855
EGLL,325,27R,107,1424.8130841121495,1494.997757179621,-70.18467306747152,-58.1081980312556,224.0059812044287,168.82454530628831,233.7426112765349,485.9798268527373,5846010.090921942,0.0002621585873142913
LSZH,E58,28,208,784.6682692307693,786.2619406386867,-1.5936714079174632,-22.29228467374918,168.0315857627048,130.05504799919683,167.6347525629508,291.6553915890145,5845093.335503083,0.0002621174763169131
LSZH,I01,28,166,464.8614457831325,467.3038545007421,-2.442408717609552,-11.542618806278028,187.71529881385797,112.73260806102144,187.1649739762352,259.54023487002974,5815100.762265116,0.000260772488794193
EHAM,B32,18L,159,657.4779874213837,675.7955384825713,-18.317551061187565,-18.619311375439565,190.90228474620957,123.3800280560503,191.18056765532262,304.36069962145956,5811451.50239281,0.0002606088413153164
LFPG,F16,26R,166,899.4698795180723,928.6715082302255,-29.20162871215307,-62.53860487587946,184.75443600811516,146.57575986522212,186.497477257706,377.28422001401987,5773697.297899103,0.00025891579105346093
LSZH,I02,28,178,480.4438202247191,474.79922352101653,5.644596703702515,-18.35005564344715,180.13014412895257,116.87686884087988,179.71211566267596,296.70618957948943,5748767.123839994,0.00025779782185546306
LFPG,U14,27L,113,986.7168141592921,991.4477578853723,-4.730943726080331,-6.684404466724004,226.46419124439885,158.32108489081816,225.50954097930352,439.3133348081198,5746564.4972146675,0.00025769904722533146
EDDF,V160,18,179,531.927374301676,538.2926731798912,-6.365298878215148,-24.488602369545447,179.39553596111583,117.90169803967834,179.006936755668,274.10368602546185,5735783.529789941,0.0002572155853178099
EHAM,D43,24,168,760.8988095238095,751.2351493984258,9.66366012538373,5.51612422848109,185.02587781033358,114.76680673622083,184.72732486458395,381.42873653670546,5732863.00467309,0.0002570846172341183
EDDM,212,26L,116,845.4741379310345,866.9482059529414,-21.47406802190687,-38.519359409254946,221.112073615225,154.67921100755265,221.20175054683833,420.9343933781395,5675904.87561834,0.00025453038581528347
EDDF,C2,18,124,838.3145161290323,789.1093663415077,49.205149787524476,-9.013437215224599,208.82404232392287,143.94039983577574,213.72167458413682,400.34371336394634,5663942.319193912,0.0002539939367082651
LEMD,T3,36L,140,1297.0142857142857,1329.9118516224823,-32.897565908196654,-58.48603989633784,198.97832490824393,150.4109278134894,200.97716526037024,381.8575797474459,5654854.933853185,0.0002535864218278161
EDDM,119,26R,159,973.7672955974842,926.6877074938834,47.07958810360078,15.694655616063528,183.16083266109564,126.97331973044396,188.55605324236168,385.690443198111,5652988.249079477,0.00025350271218044544
LEMD,T4,36L,140,1229.7857142857142,1259.3937812130691,-29.60806692735481,-57.58128747913088,199.2481353376643,139.89078027437495,200.73088183905747,362.1472638628167,5641004.169343991,0.00025296529788165805
EHAM,E20,24,102,903.343137254902,905.7306829744597,-2.387545719557783,-35.76297197199807,235.6356315741394,155.62580448340577,234.48986507232775,571.3257890785771,5608520.675807124,0.0002515086074818447
EDDM,217,26R,203,762.8472906403941,739.9430293184436,22.904261321950518,14.577553104315939,164.7942621281529,103.51143074246966,165.97582642899815,306.3141176175856,5592238.91663415,0.0002507784679649105
LFPG,F68,26R,162,914.4320987654321,903.379256900687,11.052841864745146,-0.17722935219808278,185.98855053566626,133.12407417439672,185.74277099968907,373.6683037716446,5589061.070540156,0.00025063596057444304
LFPG,F70,26R,145,899.5172413793103,894.9812483987597,4.535992980550691,-11.661365423374264,196.94534026914872,143.35902357077967,196.3174534096906,384.26142995986186,5588378.664423575,0.0002506053587416177
EDDM,215,26R,222,769.0675675675676,745.479826311853,23.587741255714636,0.6769121579280295,157.21136213748358,111.4283364579253,158.6205006808706,365.3654186730154,5585622.838447517,0.0002504817764293173
LEBL,204,24L,189,898.6455026455027,947.2778790646463,-48.632376419143604,-49.98982519569506,165.05483515184423,121.80199854527046,171.65099261088682,290.50903120926813,5568707.9569532145,0.00024972324516300614
EDDM,311,26L,194,749.5360824742268,760.3364730119185,-10.80039053769149,-22.65872620671948,169.36082327368686,121.55624068853795,169.2686796907941,336.72864760680255,5558465.869307343,0.0002492639487905007
LSZH,A48,32,153,855.3986928104575,847.0392051773506,8.359487633106882,-25.192078733587095,190.16311860423914,122.74568250189313,189.72490530575936,342.4130394540539,5507317.573071742,0.0002469702536247191
EGLL,232,27R,107,1199.0841121495328,1200.7227095549356,-1.6385974054028658,-24.019096567496376,227.66499414451923,143.38992287648801,226.60456620336927,363.6707604547571,5494410.348391238,0.00024639144179652134
LFPG,J20,26R,141,718.3333333333334,737.7700723597482,-19.43673902641483,-25.188447203721353,197.06608160265972,139.3554843827594,197.32562307751343,316.86733305845655,5490173.614732975,0.00024620144963205314
EDDF,V172,18,179,419.1173184357542,403.2978737173,15.819444718454198,-6.016159710919794,174.77182347997987,112.33097593370967,174.99943312075638,275.0450814985759,5481839.485072909,0.00024582771376362384
EDDM,205,26R,176,733.0852272727273,701.1269556766496,31.95827159607769,2.8519005739277645,174.00068656082192,119.72793882589006,176.4243349491579,394.5557407861268,5478096.089356468,0.00024565984485516875
LFPG,F92,26R,169,853.1715976331361,891.8159418985407,-38.64434426540452,-46.2250777250224,176.0518651718787,141.1699297507814,179.7338214988711,352.43548038418953,5459417.673809381,0.000244822229634371
EHAM,H01,24,249,802.3132530120482,801.9338786320343,0.3793743800138273,14.587668507585477,148.1811467992814,107.40220676336484,147.8837815625285,331.4997346922016,5445533.599459177,0.0002441996119410714
LFPG,F14,26R,141,932.2695035460993,946.1512201054336,-13.881716559334505,-23.14083169587741,196.55970080304277,133.04849780542838,196.35275873882196,351.67380714074386,5436171.226872789,0.00024377976552736625
EGLL,340,27R,105,1469.4761904761904,1497.0158563747004,-27.53966589851015,-48.039985317060655,226.59074393187888,184.23738694716064,227.184537331634,421.99927148552194,5419345.470271803,0.00024302523097946013
EHAM,C13,18L,143,755.3356643356643,745.0106496616183,10.32501467404602,24.13317468751677,194.28748279645094,128.34437493717894,193.88208397635202,371.56316791328493,5375407.535642889,0.00024105487740622378
EHAM,H03,24,198,803.030303030303,807.6547059294852,-4.624402899182083,-8.124835049542241,165.01062654988294,119.47297675625451,164.65835619570635,305.8213982061404,5368250.104484277,0.00024073390942769515
EGLL,301,27R,111,1418.5315315315315,1504.0696173575534,-85.53808582602123,-71.66062812641326,203.40965215013543,169.13194031920847,219.81696609496933,434.2622591513003,5363464.342734856,0.00024051929663710157
EDDM,253,26R,101,903.950495049505,906.2698923275894,-2.3193972780847814,-37.553193602199144,231.26359894476076,138.3416309419734,230.1275702964523,332.4628762325997,5348828.559665407,0.00023986296930374933
EGLL,225,27L,201,1014.5870646766169,1021.8117148889216,-7.224650212304624,-15.791712968413322,163.24477404471546,130.21319976576362,162.99837560297274,321.03036746309454,5340262.560290763,0.00023947883546544498
LEMD,T23,36R,120,1179.6666666666667,1191.3129936576554,-11.646326990988554,-36.893461180362806,211.3791668129602,159.4343198673163,210.81851474724522,391.0154698940805,5333333.539228134,0.0002391681103135896
EHAM,B15,18L,186,766.494623655914,752.9554931140076,13.539130541906415,9.209445617239851,169.0027735551533,115.62154492992569,169.09076474357386,366.5368730461022,5318053.730211396,0.00023848290226845115
EHAM,D18,24,186,644.1774193548387,656.6752191737862,-12.497799818947573,-11.48241988734253,169.0713374389162,101.7328846708295,169.0787648351983,231.18016905983785,5317298.94158451,0.0002384490545129619
LEMD,T8,36L,182,1135.2087912087911,1152.5654401920383,-17.356648983247034,-40.2653886403516,170.47122573319697,130.17746956407643,170.8859834106664,298.6950573049008,5314767.5173739595,0.00023833553527768695
LSZH,E26,16,110,1023.9727272727273,1063.466120247373,-39.49339297464576,-69.16747714746936,217.1113246913598,173.67580752707076,219.70101101390085,390.53138011835387,5309538.76645832,0.0002381010570725277
EDDF,B25,18,165,1002.1454545454545,1039.1614653506783,-37.01601080522372,-60.73729680695283,175.70076809913385,141.40653504363178,179.03588872611047,302.9754799021246,5288885.159571455,0.0002371748663338539
EDDF,V97,18,187,1110.5401069518716,1100.0437179712287,10.496388980642868,-2.7797049020168743,168.27715329125218,130.2593347581879,168.1545289985524,358.9992357623871,5287601.831449575,0.00023711731674323395
EDDF,A23,18,147,902.8163265306123,886.0797533679745,16.73657316263783,-17.85228872917446,188.9798565247079,127.1558946722655,189.07816068513873,351.19418499247183,5255330.974667045,0.00023567016183006213
LFPG,F94,26R,166,861.710843373494,875.5772255054391,-13.866382131944974,-28.587865765653135,177.89799932700248,120.61187637715285,177.90257427551606,288.63918646811305,5253788.105020014,0.00023560097335436925
EDDF,A38,18,123,850.4634146341464,812.9637683007626,37.49964633338381,-6.534057752270655,203.99810601564764,128.69500313657875,206.59892437314664,357.2613872693633,5250023.212913363,0.00023543214046138421
LEMD,T15,36R,171,1236.0409356725147,1239.0266965305595,-2.9857608580447574,-23.647948152995696,174.92365107117988,127.14799105104008,174.4369832930235,291.0616247574235,5203232.655003365,0.00023333386379566635
LSZH,E43,16,107,1075.588785046729,1053.6389663076477,21.949818739081493,-14.118911226594946,220.06401582006868,163.8820725101446,220.13033837254684,450.883833341291,5184938.14830528,0.00023251346459056928
EDDM,214,26R,175,762.0628571428572,728.6576327383968,33.405224404460256,8.26499775655202,169.09057231650618,114.84005743618874,171.88411784895692,315.51609257238124,5170226.244524969,0.00023185372369861643
LEBL,128,24L,137,1237.8321167883212,1239.0164341967527,-1.1843174084314272,-18.849389999007826,194.84293232622852,147.37385470942218,194.1341368424454,384.5735699263562,5163264.6429959005,0.00023154153750770657
EDDF,V93,18,173,1212.7398843930637,1192.0337538041842,20.706130588879315,5.330155652799476,171.97256829561218,125.99621942718215,172.72045869478066,319.3373040261534,5160997.735350231,0.0002314398802582804
LEMD,T21,36R,145,1211.7310344827586,1199.374724690451,12.35630979230752,-6.975462681559293,188.9017283912859,123.48942051112212,188.6543022941074,394.9399251270806,5160614.637241086,0.0002314227005994132
LEMD,522,36L,133,811.375939849624,830.0190491482253,-18.643109298601228,-35.04888955546767,196.7308252037273,142.58328058134202,196.87453613263062,397.2141265411387,5155024.535999319,0.00023117201799338055
EDDF,A1,25C,133,514.0,487.95701549989315,26.042984500106833,-15.296408411714197,195.8547152327125,124.69868300738761,196.84738368677264,373.0455143093211,5153602.697755555,0.00023110825705222968
EDDF,B42,25C,119,888.5966386554621,905.983049847227,-17.386411191764758,-57.547226782615894,208.15717323301135,151.20828941524863,208.00861372491605,347.0001768937852,5148842.422667598,0.00023089478718596587
EDDM,117,26L,129,863.9922480620155,847.4954295736393,16.496818488376242,-3.4147427745235746,199.72070525793467,131.0972678492578,199.62788641645022,379.43746297789005,5140816.801527791,0.00023053488607946608
LEBL,220,24L,158,826.006329113924,827.7471093292588,-1.7407802153348442,-37.76756688393232,180.92095951673957,117.56665697150399,180.3559171753516,296.1695093100269,5139464.583905641,0.00023047424720679037
EGLL,410,27R,104,1550.9038461538462,1575.8494909948624,-24.945644841015987,-14.69679451744048,221.94888571297722,176.80593661922998,222.28343762850795,431.9260069678825,5138632.370970465,0.0002304369274341528
EDDF,A40,18,219,815.2922374429223,815.4453048612744,-0.15306741835206802,-7.669187645612055,153.23260037055366,111.44998417790292,152.882430595195,308.53484471472206,5118695.23104812,0.00022954286595361486
EHAM,H02,24,221,817.737556561086,815.2844047899571,2.453151771128969,13.947271516844921,152.45616800207608,105.8222396079417,152.13063366221598,287.0851061945451,5114764.263361288,0.00022936658556416457
LFPG,E17,26R,149,785.3422818791946,807.4007746719875,-22.058492792792972,-38.886167565220035,184.37038061941232,133.0856022369693,185.06992513989593,317.60271344203863,5103380.701501717,0.00022885610090038605
EDDM,210,26R,228,731.5219298245614,684.3732988778984,47.14863094666295,31.818827148828234,142.2532748719166,113.03891192908345,149.56681868433142,340.4572952599593,5100413.181308182,0.000228723025368585
LFPG,J30,26R,145,729.5379310344828,749.2161523569937,-19.678221322511074,-27.268496498873105,187.1308980159776,133.9505753446244,187.51987127946816,353.1750032249851,5098736.808076904,0.00022864785005562998
EDDM,302,26R,123,873.869918699187,846.0821437275691,27.78777497161775,-0.8798355799729052,202.40667998280728,126.71327896026388,203.48844585287847,332.78793959725584,5093128.354261242,0.00022839634444642574
LFPG,F30,26R,139,893.043165467626,914.468703002899,-21.42553753527313,-22.23306897483826,190.66651654156428,141.83865378958305,191.18377711249332,380.14237135542834,5080621.891708935,0.00022783550440270032
EDDF,B44,25C,118,882.4661016949152,907.6670133019231,-25.200911607007836,-56.01246784091404,206.7772115887016,145.19339225695845,207.4356654156245,353.1007023656526,5077487.523797903,0.00022769494674869365
EDDF,F212,18,109,943.0183486238532,891.1593210655064,51.85902755834666,33.98572699926035,210.40907202642416,149.50728097941783,215.76647422222615,439.5874954719094,5074513.682413673,0.00022756158774929727
LFPG,D18,26R,110,1004.1818181818181,1016.4106791481524,-12.228860966334027,-23.60414339964251,215.0886862390109,158.9524542670576,214.45772068582045,463.8208457595926,5059132.535793312,0.00022687183531874133
LEMD,T16,36R,147,1214.4829931972788,1248.3571498378333,-33.87415664055402,-38.0001777150278,182.11217811432036,136.33539758648035,184.62581810877407,346.3764640104995,5010743.828713117,0.00022470189122134613
EGLL,331,27R,113,1391.1061946902655,1459.9882868716184,-68.88209218135292,-43.23731769870574,199.8033072596189,150.556861770266,210.50609926886492,451.3704139905061,5007348.414721433,0.00022454962721195118
LFPG,J21,26R,152,755.5394736842105,750.1165284089551,5.422945275255409,-21.644300136709887,181.9479534020143,142.5676772991745,181.4295170309747,329.242022590824,5003333.786814095,0.00022436959516198697
EDDF,A66,25C,104,1057.3365384615386,1099.9987239748027,-42.6621855132641,-69.70235438765434,215.60110801724286,154.2213620012364,218.7622907916121,372.19263383231765,4977121.7467289595,0.0002231941419396233
EHAM,E02,24,102,976.8137254901961,973.5477538401226,3.2659716500734595,-13.937058340710053,221.88262435353872,163.01087899194206,220.81643934376797,429.3825349990847,4973509.788214916,0.0002230321672035636
LEMD,358,36R,158,980.8291139240506,963.4383843747917,17.390729549258836,-15.190971162097526,176.85723333138358,116.00009240852854,177.1523451337377,347.59698661682205,4958506.635048501,0.00022235936551862038
LFPG,F66,26R,167,915.3592814371258,921.8574458414821,-6.498164404356377,-35.15965231698715,172.69501465666204,124.0128955332726,172.29976781135622,307.0829858662845,4957764.067970494,0.00022232606582650065
EDDF,V96,18,174,1178.0919540229886,1174.874477016153,3.217477006835535,-7.887860801618331,169.1119523064213,119.50916235815313,168.65599114889187,302.443325105835,4949402.742972227,0.00022195111040980968
EHAM,B31,18L,180,745.8722222222223,732.089350485803,13.782871736419192,17.991184090804097,165.6856955121769,121.05407225692967,165.79869580342157,319.8652295623357,4948057.355420793,0.00022189077782495462
EDDF,V157,18,173,525.2023121387283,518.9653313144389,6.236980824289434,-8.147793798216526,169.22710944710286,111.15634892188619,168.8525332981686,289.87572145322395,4932433.7942091795,0.00022119015454987416
EHAM,G09,24,117,1030.5726495726497,1071.912603341649,-41.33995376899952,-26.678831817023706,201.87579951656718,148.1156930452631,205.2181931571559,442.27516296737866,4927397.295914466,0.00022096429772489138
EHAM,B27,18L,180,735.8666666666667,745.1867436375062,-9.320076970839455,9.219148342826088,165.3276768928282,114.28509245568445,165.13101841882906,305.1235426271609,4908285.58392714,0.00022010725175031543
EDDM,116,26R,142,966.4718309859155,918.9286394908128,47.54319149510277,13.938906168584765,179.70166071931627,125.03327872028906,185.27176966563633,337.87661052029335,4874239.266175197,0.0002185804780317817
LFPG,J31,26R,139,730.5467625899281,735.6593733052744,-5.112610715346451,-42.99432896468818,187.85859636817023,135.81417337391758,187.25143522684291,403.95104741245905,4873770.899237244,0.00021855947457593937
EGLL,328,27L,120,1356.0833333333333,1392.6655359223664,-36.58220258903317,-35.54074057820435,198.44867509247916,152.22369238765413,200.9774909954904,332.87938228852477,4847034.226421091,0.00021736049471344278
EHAM,E06,24,101,927.6039603960396,900.6464712470183,26.957489149021356,4.780520958604825,218.44177578279343,142.08945378144068,219.02299416011866,468.6165367273061,4845078.2690572,0.00021727278172434602
EGLL,327,27L,102,1481.6078431372548,1502.2314196124073,-20.623576475152213,-26.529849040918634,217.93547075018017,170.81165621116665,217.8429607290281,451.05641243604333,4840466.664997266,0.00021706597886448053
LTFM,B6R,36,128,1123.9921875,1117.5383288871785,6.4538586128213895,-5.837234529985892,195.0604005998492,149.35236079479216,194.40410952212008,392.3273051806797,4837498.5982833225,0.00021693287882450793
EGLL,421,27R,112,1268.1964285714287,1291.7738045473177,-23.577375975889293,-27.118340745504383,207.37401110975708,161.91144692845697,207.78813496009832,417.78912023345157,4835701.811381957,0.00021685230367864933
LFPG,E22,26R,109,1007.605504587156,1106.6967525968598,-99.09124800970378,-114.02237413346711,186.56071386891017,168.3602477477785,210.48673208208942,392.3256391602204,4829208.417703104,0.0002165611138094483
