airport,STAND_mvt,n,mean_y,mean_pred,mean_resid,median_resid,std_resid,mae,rmse,p95_abs,sse,sse_share
EGLL,407,187,1392.6631016042782,1395.9669049752506,-3.303803370972581,-9.661742136663179,243.53737475032847,173.9642037505211,242.90780106795307,415.28709282476336,11033785.366277967,0.000494799280084095
EDDF,V107,342,1027.421052631579,1029.2109756142643,-1.7899229826851972,-22.692721486908226,179.67886934957173,134.4734021753349,179.4249168974253,345.7233162719518,11010108.87484761,0.0004937375310536615
LSZH,A09,237,731.9535864978903,644.8721486082788,87.08143788961151,63.06907723677523,197.4992735977884,146.7059048307218,215.46358804659116,489.92691885494526,11002620.19241694,0.0004934017084368106
LSZH,E67,148,1046.2297297297298,1032.6946467843377,13.535082945392052,-9.822777600239078,273.17694791693526,180.59397710164072,272.5887305325116,410.27104737907626,10997083.169972278,0.0004931534060973613
EGLL,547R,83,1411.9277108433735,1386.9996661632701,24.928044680103486,33.88074776176154,365.3147094320311,226.27005608846284,363.962023757215,802.1962987250816,10994873.443208145,0.0004930543130684705
EDDM,313,353,817.8980169971671,793.5996818016544,24.298335195512657,-5.231695262293101,175.00778134269683,117.2367367472017,176.44083579048578,335.03743521571255,10989373.092659144,0.0004928076552442053
LSZH,E27,199,995.608040201005,1007.3424138832703,-11.734373682265295,-15.453790932400352,234.9189964727351,172.00488978649588,234.62162975426747,502.24259931784104,10954414.520561166,0.0004912399723744883
EDDF,V93,212,1154.051886792453,1131.0363933830554,23.015493409397337,1.0570615010237816,226.2259518693542,138.82406133101708,226.86226596882776,363.90042559547993,10910895.396748362,0.0004892883999614272
EGLL,342,238,1402.626050420168,1442.6849611578293,-40.05891073766136,-24.176510751792307,210.70613446740626,160.27595917969006,214.04496980616585,411.28496168563424,10904029.285638742,0.0004889804959446968
LSZH,E56,337,832.9554896142433,811.0875076416188,21.86798197262455,10.307193496428113,178.69036240986625,128.1653867265216,179.7601339296518,419.76194978651654,10889718.837886943,0.0004883387579544952
LEMD,T24,349,1039.3209169054442,1045.005078216859,-5.684161311414781,-27.71131076343113,176.6066152158293,124.01644401963487,176.444996802833,361.28237559570204,10865360.07696636,0.0004872464132181112
EDDF,B25,251,927.4780876494024,950.5488920587734,-23.07080440937092,-52.17622716761639,207.15803486020675,145.22629002294323,208.0282180696875,305.30203616531026,10862210.617825616,0.00048710517881271327
LSZH,A08,486,821.1111111111111,815.1930770740802,5.918034037030919,-3.6371789393455174,149.503363631571,112.44489587849786,149.4666806545021,293.8791085647258,10857380.27217521,0.0004868885667008189
EDDF,A14,483,871.2443064182195,858.3630659608469,12.881240457372574,3.9856749241920397,149.50550682103835,110.32729197115715,149.90512235065603,309.5460414453321,10853756.57646417,0.0004867260656216747
EGLL,410,229,1426.8122270742358,1478.4738052599025,-51.66157818566695,-59.491515663394466,211.8888512044031,173.38195241579558,217.64592267677315,411.7354551491062,10847672.213641677,0.0004864532183399484
LEMD,T19,276,1154.623188405797,1150.7287219666807,3.8944664391163797,-16.279599532212558,198.5675900579939,124.89191846263982,198.24579611290403,347.48433001127194,10847185.206697198,0.00048643137899130015
LFPG,E22,188,1201.212765957447,1264.5960990355936,-63.38333307814668,-78.33398510977213,232.3063823605586,175.84436903582215,240.2012648762588,429.9133404563206,10846969.757853072,0.00048642171739925086
LEMD,T21,320,1116.915625,1118.5695536951946,-1.6539286951945698,-14.150166820337972,184.2333102994096,127.9051283395299,183.95265593912396,372.5777115636571,10828345.480658468,0.0004855865299597579
EGLL,592,153,1334.9738562091504,1326.3973737477866,8.576482461363607,2.151747731504429,266.65888768305314,174.29393855275617,265.9243633886641,461.6666019235297,10819512.35768094,0.0004851904172255431
EGLL,547L,128,1366.8828125,1393.5810075018587,-26.69819500185868,-27.898034001813585,289.4254188118,189.02498597880543,289.52622750366794,485.61409789314035,10729655.860800728,0.0004811608907764343
LSZH,A02,468,831.9871794871794,827.3154512852167,4.671728201962808,-16.466047967591976,151.42719508340423,113.77785915733159,151.33745177972355,268.50905268598535,10718615.37763231,0.00048066579113998406
EHAM,D52,390,747.3717948717949,727.905378480578,19.46641639121705,15.656125765174806,164.61807661951272,111.30449617488502,165.5553309822418,299.5537688656776,10689341.370489456,0.0004793530270088519
LTFM,K15,134,813.9626865671642,829.3647214310748,-15.402034863910544,-58.603915221017985,282.9994954444008,214.3939062735921,282.3619310856859,536.939023123931,10683586.856942642,0.00047909497149429566
LFPG,L65,139,1174.8776978417266,1194.788288422098,-19.91059058037148,-55.159147894873286,277.42894329325736,206.0242679524929,277.14532663354606,495.8907269446451,10676524.958399277,0.0004787782875821758
EDDF,B44,303,1056.8217821782177,1081.0049492069213,-24.183167028703508,-46.04775705791758,186.3997890537374,133.56934383775652,187.65670078996064,356.06613965434394,10670156.317465961,0.00047849269212745996
EGLL,533,173,1601.8381502890174,1560.8589820903658,40.97916819865127,36.207528960899026,245.6284793667268,171.2707752941064,248.32215852621633,413.4558857452694,10667853.73381564,0.0004783894350226051
LEMD,T9,289,1214.8615916955018,1230.9019197410855,-16.04032804558367,-34.55503793689013,191.64962959686622,131.8257230950828,191.98901185821114,338.13981306868664,10652476.614870485,0.00047769986320919243
EGLL,405,206,1435.2524271844661,1500.389486978777,-65.13705979431091,-54.672245216320334,218.16859038493104,177.2496351240941,227.17683508607732,444.74992961134376,10631518.766343717,0.00047676002905265265
EDDM,163,144,965.4861111111111,956.4948035331571,8.991307577953993,-0.6860686410151402,272.51263625102666,160.94373514331872,271.7135703270248,571.6330575267228,10631270.059179703,0.000476748876023876
EDDF,F213,145,925.7862068965517,891.9987780557951,33.787428840756554,-28.450445920193943,269.226152488778,155.6206433013207,270.4152930139655,397.6090399522081,10603042.450895179,0.00047548303662297875
LFPG,E14,184,1201.945652173913,1223.0898933736262,-21.14424119971301,-55.1440260381994,239.68380683037566,180.96892135864206,239.96497040763907,451.43416586702506,10595306.412183993,0.0004751361215563964
EHAM,C18,439,732.9157175398633,730.1417743570723,2.773943182791156,11.815861519347322,155.49562043412394,107.58137729832431,155.34318633725593,303.6482189592371,10593730.932679612,0.00047506547072364257
EDDM,310,374,822.8716577540107,790.4210250742481,32.450632679762805,13.57214343327189,165.12094775605132,116.32818061229837,168.06269685389714,370.74066049099685,10563656.207603041,0.0004737167991823151
LEBL,126,145,1234.9793103448276,1240.2847392228155,-5.305428877988014,-40.861610336612785,270.2698585683023,175.78311582965543,269.38852966052133,474.7476621532532,10522676.087335348,0.0004718790858923516
EDDF,V108,368,929.8994565217391,931.3169498501552,-1.4174933284159887,-19.432615583212453,169.23524705334296,119.85585099702693,169.01109578903566,283.550397656917,10511828.183930296,0.0004713926223064596
EHAM,G03,271,1002.1254612546126,1004.5250475221737,-2.3995862675610953,3.4539357510827813,197.27392209189873,130.34467894135489,196.92423209061616,420.0018102409492,10509150.512993772,0.00047127254478023336
EDDM,356,230,946.9652173913043,938.4938995562321,8.471317835072117,-2.791337514328518,213.85312930576418,146.6197291500214,213.5558107607246,394.16615366755974,10489399.391224196,0.0004703868251012637
LSZH,E57,258,886.031007751938,888.3813759649577,-2.350368213019716,-36.96826734570499,201.9806448361567,141.7406017986923,201.6025307059431,401.1521750145577,10486043.739856511,0.000470236344207733
EGLL,546R,116,1407.4568965517242,1425.6439320661268,-18.187035514402442,-39.839788307950585,301.0701898823179,189.100164885052,300.3208618950274,590.048723741653,10462343.930367168,0.0004691735495018203
EDDF,B42,264,1003.1780303030303,1020.0922154595359,-16.914185156505766,-44.12192811826884,198.50152906899598,138.90494730688462,198.8459037945314,345.8818695571969,10438479.072348107,0.0004681033533565128
LIRF,204,68,1161.6764705882354,1082.7935155553496,78.88295503288568,19.016662887708094,386.6203484641319,259.82995305432974,391.790311716955,837.485569269942,10437976.088158276,0.00046808079752397124
LEMD,T27,317,1024.378548895899,1040.8075081768702,-16.428959280971235,-22.879081118856902,180.95225014151512,121.79617810145763,181.41205872878373,317.85077002200313,10432576.21155237,0.0004678386453551144
LFPG,F16,312,934.8205128205128,953.2891447982428,-18.4686319777299,-39.73221050774521,182.18911476844553,141.46809387601095,182.83209918404916,358.9356450761061,10429403.86551835,0.0004676963846094406
EDDF,B26,249,928.6947791164658,970.2394814997666,-41.54470238330079,-52.02350762677929,200.77847876368327,141.65867115424476,204.63641967730842,374.0267024260884,10427140.00032853,0.0004675948637959622
EDDF,A54,115,1212.3652173913044,1219.0632952719961,-6.698077880691701,-57.180052076044376,302.3435078391971,188.96673138963666,301.10061031150127,465.33685613525654,10426081.415945234,0.0004675473926178148
EHAM,B20,416,703.0528846153846,697.5211834929986,5.531701122385897,-3.046920802543241,158.07819386819585,108.19170321536338,157.9849551906467,315.94469296549903,10383046.363701709,0.0004656175279193808
LSZH,A17,506,711.9664031620554,705.8983772052949,6.06802595676043,-4.130827892091986,143.12039500742821,104.10860629445851,143.10760736109646,258.1959046833962,10362772.36601658,0.0004647083603829443
LSZH,I01,248,487.3467741935484,486.5610604332708,0.785713760277509,-23.965336865740937,204.8215435826891,123.45310259411016,204.40968988012176,302.47733861628916,10362263.686588112,0.00046468554915301327
LFPG,X01,159,875.1194968553459,842.0246955125182,33.09480134282777,12.240445514953194,253.5149368671189,184.6840554952996,254.8742363716653,533.2708910737636,10328779.342200281,0.00046318397657867056
EDDM,312,353,843.2379603399434,812.1260693721732,31.1118909677701,9.375717424599657,168.43991573885398,117.22951162929634,171.05432184325167,335.0694660053108,10328632.10050292,0.0004631773736692035
EHAM,A32,228,739.9035087719299,731.7186627247463,8.184846047183484,-16.035764085130324,212.95493843312238,125.97266582044868,212.6449972391547,436.46699054584053,10309680.025991542,0.0004623274864806245
EHAM,E17,181,945.1049723756906,968.6747991827874,-23.56982680709659,-9.706889743755255,237.94342726989322,162.78500099313612,238.4529509140906,470.8900056053535,10291625.573734423,0.00046151785228142777
LIRF,206,57,1097.6140350877192,1081.0329734965208,16.5810615911985,-19.295201913714436,428.0269602539636,263.14506376714485,424.57961683555436,590.8454172436325,10275267.50883689,0.0004607842909091352
LFPG,F03,162,1205.641975308642,1222.7627912665926,-17.120815957950704,-35.65375250549687,251.97678997388954,181.67617775187207,251.7806530102272,484.0291416617602,10269746.551301543,0.00046053670898478375
LEBL,291,128,948.59375,951.9778441393526,-3.3840941393523476,-44.52727794825347,284.21232186168317,170.19080158328057,283.12016611449593,499.5195014416488,10260099.642969571,0.00046010410284471096
LIRF,210,73,1059.2876712328766,1055.9003412638463,3.3873299690305325,-41.55765918119198,377.4083790986203,206.13074962958044,374.82978227223515,511.9694222416275,10256307.69451234,0.00045993405663622767
LFPG,J16,261,876.5785440613026,898.3822892330406,-21.803745171737948,-34.58264616531778,197.23589829817007,140.97839707543775,198.0614881146506,396.2332509940252,10238600.152363557,0.00045913997928050403
LEMD,348,341,953.4046920821114,931.4764307061954,21.928261375915888,-7.288171362034632,171.79622652525603,111.40561553960268,172.9399923137508,343.18357297273053,10198710.161044743,0.00045735115175378477
LTFM,137,85,1209.6823529411765,1131.8254046969312,77.85694824424546,6.680000749796136,339.4228742789303,234.60058620805978,346.28630504385734,803.8013891477747,10192707.430178829,0.00045708196517706644
EHAM,F08,199,959.0502512562814,973.6779928460865,-14.627741589804986,-20.665663941405455,226.37075381591123,146.5748897760034,226.2745741034075,462.02465725030567,10188836.394250013,0.0004569083723685085
EHAM,H03,425,830.7858823529411,830.7523891675256,0.03349318541562217,5.340059101951738,154.89342559443816,110.11186985152558,154.71109434138458,288.14549347618265,10172597.15273124,0.0004561801395140651
LEMD,328,223,980.0807174887892,975.4941457537255,4.586571735063696,-18.329564543769266,213.9888024329023,117.84520063401966,213.5577263153489,348.3100001486314,10170339.250582866,0.00045607888610733037
EGLL,246,219,1246.9360730593608,1301.3124739344123,-54.37640087505161,-38.88351387102034,208.9930284786741,165.86286885244405,215.48882943196784,442.71832299385835,10169360.39858118,0.000456034990449615
LEBL,236,393,801.3256997455471,784.1166488803023,17.209050865244816,2.11708169806559,159.88440688515263,116.48453251703849,160.6055077984906,292.87911376351764,10137092.750137934,0.0004545879794112708
EGLL,335,226,1403.0796460176991,1445.9727476037617,-42.893101586062706,-38.61454910091618,207.6296725012291,156.68396899486322,211.56357554237172,389.03024195646407,10115567.108157659,0.0004536226831143408
LEBL,244,204,768.4950980392157,748.018765845639,20.476332193576603,-12.615861300889094,221.65111754421181,135.73861857777385,222.0533012345184,398.2452011877221,10058764.392186144,0.00045107542104275605
LFPG,E27,118,1165.1949152542372,1151.9605127942677,13.234402459969642,-18.000594412205146,292.63393236459757,198.16139521563812,291.69170484400115,557.3255371449898,10039917.979626387,0.00045023027216073815
LEMD,T4,245,1296.534693877551,1336.9031221033792,-40.36842822582809,-59.98367971032212,198.69536169598163,146.23976347164734,202.35689888227034,374.61872129535794,10032337.0586861,0.00044989031319841386
EDDF,A52,208,1110.3942307692307,1132.8357618169427,-22.441531047711813,-56.979180957858375,218.85681334907892,159.37608410513525,219.48040175328683,450.13830985127305,10019702.524787113,0.00044932372992079065
LFPG,K01,160,1202.3375,1241.6363652664877,-39.29886526648766,-69.31374834320098,247.7433601249777,183.02873181555046,250.0751256506939,459.7663801331557,10006010.955073655,0.0004487097449090697
LFPG,J30,241,878.9419087136929,881.0501132334992,-2.108204519806262,-19.460443633559862,204.12694808694008,146.05732190073178,203.71391700256115,401.0478041760258,10001345.755306855,0.00044850053860230973
LFPG,J38,203,963.9310344827586,943.521529837633,20.409504645125555,-16.927741862857374,221.4943204808463,144.95324657223284,221.88872958896047,398.3207641525604,9994625.488676373,0.000448199174838166
EHAM,C12,454,755.7400881057268,749.4631932733923,6.276894832334627,5.773954501563651,148.34059110142886,109.77387796908872,148.31001775373795,296.5643182935847,9986121.060215786,0.0004478178020870986
LFPG,Q12,176,973.7670454545455,993.7887108141927,-20.021665359647255,-18.69115532426838,238.00759723651137,174.8940492153279,238.17351231734563,426.54538711381866,9983885.466646219,0.0004477175490866946
EGLL,249,206,1262.4029126213593,1309.1791368914462,-46.77622427008692,-47.300276548180136,215.37896528195643,161.95088293530281,219.88844648551765,413.46804574191685,9960291.352949757,0.0004466594942049211
EHAM,E20,205,1035.760975609756,1041.7737915233704,-6.012815913614063,-35.117973698497735,220.74275283892302,145.1980729601578,220.28577446761145,409.28625628322106,9947793.598723052,0.00044609904467751406
EHAM,E09,199,1034.356783919598,1024.829147493134,9.527636426463959,0.2753946706628767,223.8473584756628,158.59039529806063,223.48740136078604,488.6389315846389,9939377.094832417,0.0004457216148175279
EGLL,572,145,1452.1655172413793,1467.2969834313226,-15.13146618994323,-33.8997916382973,262.1557219443922,187.3726757786459,261.6880089086348,536.4669522550499,9929689.030952033,0.00044528716309726214
LFPG,K59,176,1095.153409090909,1138.1004103536534,-42.94700126274431,-53.7053545257923,234.16227093632318,173.55714206122758,237.41286563362596,531.066646820572,9920216.903233144,0.00044486239482231506
EDDF,A25,285,879.1578947368421,896.090386854214,-16.93249211737183,-40.772221040293516,186.05127515901802,140.13651959312662,186.49485211961277,368.86930198220233,9912394.01212813,0.00044451158494533775
EHAM,D05,200,819.675,775.7325125319325,43.94248746806752,44.43110578643484,218.71476488172644,140.46910120124224,222.54866847560288,385.88544029239307,9905581.968052762,0.0004442061055117161
LEBL,96,237,1275.3164556962026,1304.4195762806432,-29.103120584440695,-31.825037146516934,202.72384941914353,149.81619193544125,204.3784378554949,406.1340030229355,9899619.368879817,0.00044393871860139795
EDDM,311,374,817.1229946524064,809.6986035875275,7.424391064878945,-5.0598561144833525,162.65061994176796,121.77246378248746,162.60261331426955,333.10459304628205,9888414.08637957,0.0004434362287005879
EHAM,D54,390,747.7846153846153,735.0517884364135,12.732826948201849,5.240932126276903,158.8730948474738,105.94495477094614,159.17935012682554,282.00678106884436,9881845.54765142,0.00044314166902537186
EDDF,V109,329,975.531914893617,983.4040977610094,-7.87218286739235,-16.74223988554604,173.20069266994543,123.08482564727404,173.11634935600762,328.81791631360636,9859889.966321569,0.0004421570925201011
EDDM,222,250,883.576,880.1333571985732,3.442642801426835,-6.980643699453424,198.9616555380153,141.24434219506222,198.59317511533058,418.93234440345407,9859812.30059709,0.00044215360967688063
LEMD,T10,310,1176.016129032258,1202.5652035835315,-26.54907455127356,-35.96176617112519,176.49238984893466,131.9802741186945,178.19633714151084,344.1295406170891,9843719.716901809,0.0004414319535486534
LEMD,T16,325,1133.8061538461538,1165.0712625204208,-31.265108674266767,-37.06615848071715,171.3326173348551,132.38491544285037,173.90241550749093,336.7985937983593,9828666.288785506,0.0004407568973329046
EGLL,233,213,1281.2112676056338,1324.174135617698,-42.96286801206432,-37.64406261576755,210.95375756533767,157.74514588068567,214.79843734497263,409.4137863650412,9827472.530084373,0.0004407033643950862
LFPG,B16,182,977.9175824175824,972.1870456155999,5.730536801982464,-16.915846974582337,232.89389693217618,169.30279093415896,232.3238831462205,457.50650277363263,9823338.375785248,0.0004405179723013433
EGLL,351,113,1439.58407079646,1430.7661989565208,8.817871839939187,-26.98491753205394,295.90566652069225,189.39731660580298,294.7253800395994,503.4342829098041,9815524.609261949,0.0004401675716072814
LEMD,562,324,806.1512345679013,816.0514352243038,-9.900200656402511,-23.994502397017868,173.70516480279505,118.55480802675807,173.7192281076121,305.76754559980384,9777791.949434679,0.00043847548749485597
EGLL,548R,72,1417.9166666666667,1402.392630056005,15.524036610661804,-26.083789198774355,370.06079709907016,219.05639011110395,367.8097000664724,566.8558151816374,9740446.233335162,0.00043680075549429147
EDDF,A69,227,1036.5814977973569,1069.2779232582225,-32.696425460865704,-58.735615022265165,204.72399561631988,149.35631560881612,206.87275469469427,392.9770512700091,9714768.416138452,0.00043564925897326127
LEMD,T2,240,1341.8916666666667,1363.489103134077,-21.597436467410194,-36.2782678395273,200.39980893336477,142.8895306082895,201.14472153545086,368.71006945906413,9710207.760377776,0.0004354447408398933
LFPG,L33,122,1273.377049180328,1319.0301676759166,-45.6531184955886,-50.06894367926242,279.53400344261087,171.09988856222355,282.1045561114824,463.6830647112971,9709123.630620496,0.0004353961241045108
EDDF,C15,115,1013.2,1041.007306092634,-27.807306092634214,-90.22342893728012,290.4747815136078,178.23976649803492,290.5428438445644,408.1391563985874,9707741.572568,0.0004353341470670111
LEMD,330,284,1001.5316901408451,989.8720091532401,11.65968098760504,-15.992660891507683,184.71131900748924,122.14523407153001,184.75411976969798,349.78811511873033,9694080.075212758,0.00043472151062069194
EHAM,C15,429,725.1048951048951,714.9865238065037,10.118371298391382,18.618371187317393,149.95193940702734,103.237291703218,150.11845862729683,311.6657340623326,9667751.6452526,0.0004335408380085669
EHAM,H04,378,843.8862433862433,841.0407352265494,2.8455081596938867,-0.7710299075603757,159.9848812337517,112.90598558891392,159.79845766054973,324.7611729075814,9652436.79272101,0.0004328540584713843
LTFM,K18,95,867.2842105263157,898.7297004074669,-31.44548988115131,-21.7206773677824,318.64268296179904,218.25019720616635,318.5172022669391,639.2460095506068,9638054.773296027,0.0004322091109197139
EHAM,E02,190,1097.2894736842106,1083.176114744585,14.113358939625625,-6.026778288796891,224.71792812995417,163.4040893542356,224.56970944753778,491.2031933322844,9581995.336256793,0.0004296951804626554
EDDF,D8,271,1118.3726937269373,1140.4763364616479,-22.103642734710693,-37.58886465398416,186.7953453048151,138.21389542849371,187.75600505270404,349.0341729852761,9553378.024438128,0.00042841186518908727
EDDF,V115,303,985.2508250825083,983.6940278075093,1.5567972749989973,-15.692398794071323,177.70581869765678,126.53846575208696,177.41916275626158,332.12121509228035,9537700.47187925,0.0004277088207250068
EDDF,A19,328,880.219512195122,890.425309193815,-10.20579699869325,-43.03870531454788,170.20139469519117,126.89815976353913,170.24792041613148,332.25451554072527,9506868.245173719,0.0004263261797662737
LTFM,A5,80,1252.8875,1281.3545700241243,-28.46707002412446,-36.54258300558462,345.3668813114647,224.5272050973852,344.38013625749477,601.7418414061063,9487814.259898452,0.00042547172248946736
EGLL,235,206,1230.5776699029127,1307.3908223956576,-76.81315249274462,-61.735899202649705,200.73430427485633,158.11959804624496,214.47358368869143,431.8911523642951,9475777.128655646,0.00042493192914788025
EGLL,316,221,1315.8597285067874,1363.4933644536693,-47.63363594688216,-26.17617978879548,201.40575742479004,152.02558128090268,206.51802251391373,431.851099201152,9425582.290695682,0.00042268099088308184
LFPG,F96,149,958.8456375838927,952.6444135133424,6.201224070550257,-13.509231874994384,252.02027126299643,161.0845033474386,251.24968138057463,373.42152969529906,9405833.956682201,0.00042179539621829936
LEMD,T22,357,1066.829131652661,1094.504429471511,-27.675297818850044,-36.692272590856305,160.08317020217484,118.55329872116634,162.23674133244208,326.86379232088854,9396511.40502659,0.00042137733553516873
EHAM,F03,198,1036.641414141414,1023.9407267111706,12.700687430243505,0.2677020119036797,217.9527263028266,151.35292017030892,217.7723174518853,474.95284635426754,9390106.885176212,0.00042109013112561617
EHAM,D18,353,863.4985835694051,874.5331580110209,-11.034574441615662,-14.464911700415769,162.88408635821867,104.37298035676488,163.0270779428097,262.79554307761873,9381973.334327545,0.0004207253900172068
EGLL,536,219,1574.75799086758,1568.254644054289,6.503346813290676,-0.8789458534397454,207.28234989422938,157.7731407505016,206.91078860668875,431.74724289773343,9375844.302763363,0.00042045053960958163
EDDM,345,234,592.2350427350427,565.3192369793146,26.915805755728105,6.805484128225771,198.55545832414913,115.52940929966448,199.95062101263574,298.0245682170028,9355378.697341252,0.0004195327796121564
LEBL,151A,73,925.3972602739726,875.5806772901956,49.816582983777074,-18.993355045482417,356.5986991154509,189.12738636746963,357.63440869847756,598.3364377109106,9336873.030813005,0.0004187029111516335
LEBL,214,240,908.6375,937.2568530176846,-28.619353017684624,-39.21104532775951,195.44346386910362,140.8374760416904,197.12446826332763,396.0263086834097,9325933.437143918,0.0004182123358058034
LSZH,E35,217,899.221198156682,905.0650102060999,-5.843812049417965,-21.172645319737967,207.31819944483078,153.24009160086396,206.92249175108205,424.29224603890265,9291271.117567427,0.0004166579380897748
EDDF,V324,123,1343.6829268292684,1313.781305126232,29.901621703036422,2.348523696643724,274.22139847026943,157.70343946394166,274.73645841792245,390.6930334738872,9284054.95483481,0.0004163343363514284
EHAM,B28,403,714.8436724565756,699.3131483630104,15.530524093565315,11.906485766524042,150.98282468545864,102.2564101905993,151.59302502077168,272.98893033629275,9261119.429684166,0.0004153058152268855
LSZH,E64,293,777.1808873720137,766.5288349665964,10.652052405417272,-12.673287415470895,177.6902749938425,121.31912354734571,177.70632943940683,314.9122902353345,9252805.080188308,0.00041493296638051485
EHAM,D10,347,810.657060518732,798.4136295617019,12.243430957030062,12.547018284453998,162.89468542938224,113.14095344007272,163.1199292805676,314.72420579249393,9233014.630988589,0.00041404548310152253
LEBL,274,174,793.1321839080459,758.5764394707761,34.55574443726978,-5.1004515985630405,228.34750091543128,148.68549105850795,230.29765661245406,410.4925450275625,9228439.851566678,0.00041384033160642245
EHAM,E04,210,846.2095238095238,872.4837972359421,-26.274273426418457,-7.166749276138489,208.35371275434852,127.47208505087664,209.5110658917352,382.53055421269886,9217926.213529112,0.00041336885782300523
LEMD,T3,253,1352.498023715415,1403.496599385943,-50.9985756705279,-61.33351223688942,184.23143516605114,147.74245364291795,190.80859885568586,367.85027886757376,9211204.11350932,0.0004130674118423165
EGLL,420,213,1199.281690140845,1217.4794975808015,-18.197807439956474,-26.04388882253602,207.5240292717354,167.57874692050223,207.834535344135,383.21890305856505,9200576.339404762,0.000412590819738948
LFPG,E10,157,1040.031847133758,1036.2069806566647,3.824866477093097,-23.143893397127954,242.4004817999717,156.0612071573367,241.6575437354846,455.41715476963884,9168543.845750023,0.0004111543539863964
EDDF,B46,259,1046.019305019305,1052.187106693082,-6.167801673776961,-27.744915620075744,188.32596357245419,138.69891459811265,188.0632164692253,376.5653810580657,9160253.30768643,0.0004107825729403455
LEMD,T8,333,1181.3843843843845,1221.1529429071597,-39.76855852277536,-59.9912008041365,161.16295187831608,129.19398712229136,165.7619884516585,303.4017016768601,9149853.259544108,0.0004103161929843435
LEBL,61,66,1080.3939393939395,1079.9877496393124,0.4061897546270212,-51.46562020047361,375.13700904015536,240.4681129835767,372.2844363093914,553.1398188093547,9147316.300201287,0.0004102024255314921
EDDM,249,276,832.9130434782609,789.5196904377704,43.39335304049052,4.902984201261404,176.77381071699176,126.48543773664599,181.71060040875827,417.5250380315433,9113172.875051552,0.0004086712971269713
EHAM,A52,296,741.6790540540541,723.4512399147832,18.227814139270922,11.647954976544952,174.54907695778292,120.47357009346096,175.20474632946045,354.18109950019556,9086224.128365694,0.0004074628070198423
LEMD,510,245,788.0571428571428,785.7823551240297,2.2747877331132105,-25.96792981479541,192.81555732845806,130.69574217401527,192.43509951377987,401.02003622582197,9072660.543595199,0.00040685456136732925
LEMD,501,107,898.7009345794393,931.7635776115727,-33.06264303213341,-53.83631285814806,290.45244647241884,177.4286138507187,290.9765047060097,427.1939088193143,9059403.913129134,0.0004062600807794617
LEMD,T17,301,1131.5382059800666,1156.1463464472763,-24.608140467209886,-41.20877433372584,171.95656930249993,126.17959353279515,173.4254485883488,363.8000457778887,9052992.251639072,0.0004059725561100838
LSZH,MFG,63,960.6825396825396,909.1552513104126,51.527288372126925,32.31216660071516,378.42830079124764,293.1370451446033,378.93257680683695,718.6373243301105,9046163.559224572,0.0004056663300980266
EDDM,251,314,816.5700636942676,801.3156899370265,15.254373757241051,-4.684485883518448,169.19544824880072,119.90252600519543,169.61316729395608,350.80360806979775,9033348.727119084,0.000405091661524214
LIRF,207,67,1123.5671641791046,1134.6192511480037,-11.052086968899111,-119.6068338470518,368.2818444324373,265.07596234132313,365.690189321293,779.1932986677809,8959864.075911488,0.00040179631443273663
EGLL,318,188,1530.9468085106382,1561.3976747233403,-30.450866212702003,-28.88331451212855,216.49616132978855,163.10651370863127,218.05625761722243,398.05292031275087,8939123.919373354,0.000400866242459861
LEMD,70,226,1361.08407079646,1417.8492336168574,-56.76516282039741,-64.87892037875838,191.01285938247193,150.9249551102495,198.86365698389903,403.4488046980596,8937566.419596227,0.00040079639791033687
LEMD,536,125,941.176,941.4104062210256,-0.23440622102561337,-35.1313388832034,268.3612847351457,160.50391624368686,267.28578686083705,373.10227548479884,8930211.4822271,0.0004004665729595607
LSZH,E46,231,938.5411255411256,906.7305353900047,31.810590151120735,18.854440035287098,194.284467167787,152.7567563739669,196.45600847230952,395.55038546949464,8915436.514185466,0.00039980400401267785
LEMD,522,266,846.8157894736842,849.0793611829847,-2.2635717093004213,-14.495949878828583,183.08470606833228,136.3041665884897,182.75425652865414,357.1625039584195,8884165.46230474,0.00039840168436947135
LFPG,F84,276,931.6268115942029,955.3704386290407,-23.74362703483782,-29.47211782144251,177.97541517816842,136.47814555278075,179.23237107126843,399.45425871507405,8866291.023792766,0.00039760012271007367
LFPG,E21,205,917.4975609756098,928.3444073875097,-10.8468464119001,-28.7940602491675,208.03872816343602,152.91950499269092,207.8139648660643,397.8543521288991,8853262.018637532,0.0003970158497559591
EDDF,V143,253,862.2529644268775,864.1873496363371,-1.934385209459483,-18.76530777821756,187.31959655201047,127.21923497594997,186.9590405849425,352.29146612888525,8843281.76267987,0.000396568294968642
EDDF,V117,284,962.7429577464789,952.6362862975233,10.10667144895557,0.07373556072491283,176.35007173304672,125.95430939698592,176.32920308971035,334.2080172573797,8830124.55287966,0.0003959782728029983
EDDM,248,233,842.9141630901288,806.8654177375696,36.04874535255906,5.933254709980247,191.59592468994896,132.7403944170329,194.55323448895714,403.35672207411034,8819273.924676828,0.0003954916870262231
LEMD,350,317,935.968454258675,923.5824471528459,12.386007105829139,-4.845745341249426,166.13730872853063,113.34621596140249,166.33684863351075,283.78954349992955,8770739.266624806,0.0003933151979006811
LFPG,B07,89,983.1910112359551,987.7413398657611,-4.550328629806274,-53.19607251353807,315.63280167650146,187.48643428611012,313.8875586295046,516.4543007286406,8768760.552152772,0.00039322646439139545
