airport,bin,state
LIRF,5824686,0
LIRF,5824687,0
LIRF,5824688,0
LIRF,5824689,0
LIRF,5824690,0
LIRF,5824691,0
LIRF,5824692,0
LIRF,5824693,0
LIRF,5824694,0
LIRF,5824695,0
LIRF,5824696,0
LIRF,5824697,0
LIRF,5824698,0
LIRF,5824699,0
LIRF,5824700,0
LIRF,5824701,0
LIRF,5824702,0
LIRF,5824703,0
LIRF,5824704,0
LIRF,5824705,0
LIRF,5824706,0
LIRF,5824707,0
LIRF,5824708,0
LIRF,5824709,0
LIRF,5824710,0
LIRF,5824711,0
LIRF,5824712,0
LIRF,5824713,0
LIRF,5824714,0
LIRF,5824715,0
LIRF,5824716,0
LIRF,5824717,0
LIRF,5824718,0
LIRF,5824719,0
LIRF,5824720,0
LIRF,5824721,0
LIRF,5824722,0
LIRF,5824723,0
LIRF,5824724,0
LIRF,5824725,0
LIRF,5824726,0
LIRF,5824727,0
LIRF,5824728,0
LIRF,5824729,0
LIRF,5824730,0
LIRF,5824731,0
LIRF,5824732,0
LIRF,5824733,0
LIRF,5824734,0
LIRF,5824735,0
LIRF,5824736,0
LIRF,5824737,0
LIRF,5824738,0
LIRF,5824739,0
LIRF,5824740,0
LIRF,5824741,0
LIRF,5824742,0
LIRF,5824743,0
LIRF,5824744,0
LIRF,5824745,0
LIRF,5824746,0
LIRF,5824747,0
LIRF,5824748,0
LIRF,5824749,0
LIRF,5824750,0
LIRF,5824751,0
LIRF,5824752,0
LIRF,5824753,0
LIRF,5824754,0
LIRF,5824755,0
LIRF,5824756,0
LIRF,5824757,0
LIRF,5824758,0
LIRF,5824759,0
LIRF,5824760,0
LIRF,5824761,0
LIRF,5824762,0
LIRF,5824763,0
LIRF,5824764,0
LIRF,5824765,0
LIRF,5824766,0
LIRF,5824767,0
LIRF,5824768,0
LIRF,5824769,0
LIRF,5824770,3
LIRF,5824771,3
LIRF,5824772,3
LIRF,5824773,3
LIRF,5824774,3
LIRF,5824775,3
LIRF,5824776,3
LIRF,5824777,3
LIRF,5824778,3
LIRF,5824779,3
LIRF,5824780,3
LIRF,5824781,3
LIRF,5824782,3
LIRF,5824783,3
LIRF,5824784,3
LIRF,5824785,3
LIRF,5824786,3
LIRF,5824787,3
LIRF,5824788,3
LIRF,5824789,3
LIRF,5824790,3
LIRF,5824791,3
LIRF,5824792,3
LIRF,5824793,3
LIRF,5824794,3
LIRF,5824795,1
LIRF,5824796,1
LIRF,5824797,1
LIRF,5824798,1
LIRF,5824799,1
LIRF,5824800,1
LIRF,5824801,1
LIRF,5824802,1
LIRF,5824803,1
LIRF,5824804,1
LIRF,5824805,1
LIRF,5824806,1
LIRF,5824807,1
LIRF,5824808,1
LIRF,5824809,1
LIRF,5824810,1
LIRF,5824811,1
LIRF,5824812,1
LIRF,5824813,1
LIRF,5824814,1
LIRF,5824815,1
LIRF,5824816,1
LIRF,5824817,1
LIRF,5824818,1
LIRF,5824819,1
LIRF,5824820,1
LIRF,5824821,1
LIRF,5824822,1
LIRF,5824823,1
LIRF,5824824,1
LIRF,5824825,1
LIRF,5824826,1
LIRF,5824827,1
LIRF,5824828,1
LIRF,5824829,1
LIRF,5824830,1
LIRF,5824831,1
LIRF,5824832,1
LIRF,5824833,1
LIRF,5824834,1
LIRF,5824835,1
LIRF,5824836,1
LIRF,5824837,1
LIRF,5824838,1
LIRF,5824839,1
LIRF,5824840,1
LIRF,5824841,1
LIRF,5824842,3
LIRF,5824843,3
LIRF,5824844,3
LIRF,5824845,3
LIRF,5824846,3
LIRF,5824847,3
LIRF,5824848,3
LIRF,5824849,3
LIRF,5824850,3
LIRF,5824851,3
LIRF,5824852,3
LIRF,5824853,3
LIRF,5824854,3
LIRF,5824855,3
LIRF,5824856,3
LIRF,5824857,3
LIRF,5824858,3
LIRF,5824859,3
LIRF,5824860,3
LIRF,5824861,3
LIRF,5824862,3
LIRF,5824863,3
LIRF,5824864,3
LIRF,5824865,3
LIRF,5824866,3
LIRF,5824867,3
LIRF,5824868,3
LIRF,5824869,3
LIRF,5824870,3
LIRF,5824871,3
LIRF,5824872,3
LIRF,5824873,3
LIRF,5824874,3
LIRF,5824875,3
LIRF,5824876,3
LIRF,5824877,3
LIRF,5824878,3
LIRF,5824879,3
LIRF,5824880,3
LIRF,5824881,2
LIRF,5824882,2
LIRF,5824883,2
LIRF,5824884,2
LIRF,5824885,2
LIRF,5824886,2
LIRF,5824887,2
LIRF,5824888,2
LIRF,5824889,2
LIRF,5824890,2
LIRF,5824891,2
LIRF,5824892,2
LIRF,5824893,2
LIRF,5824894,2
LIRF,5824895,2
LIRF,5824896,2
LIRF,5824897,2
LIRF,5824898,2
LIRF,5824899,2
LIRF,5824900,2
LIRF,5824901,2
LIRF,5824902,2
LIRF,5824903,2
LIRF,5824904,2
LIRF,5824905,2
LIRF,5824906,2
LIRF,5824907,2
LIRF,5824908,2
LIRF,5824909,2
LIRF,5824910,2
LIRF,5824911,2
LIRF,5824912,2
LIRF,5824913,2
LIRF,5824914,2
LIRF,5824915,2
LIRF,5824916,2
LIRF,5824917,2
LIRF,5824918,2
LIRF,5824919,2
LIRF,5824920,2
LIRF,5824921,2
LIRF,5824922,2
LIRF,5824923,2
LIRF,5824924,2
LIRF,5824925,2
LIRF,5824926,2
LIRF,5824927,2
LIRF,5824928,2
LIRF,5824929,2
LIRF,5824930,2
LIRF,5824931,2
LIRF,5824932,2
LIRF,5824933,2
LIRF,5824934,2
LIRF,5824935,2
LIRF,5824936,2
LIRF,5824937,2
LIRF,5824938,2
LIRF,5824939,2
LIRF,5824940,2
LIRF,5824941,2
LIRF,5824942,2
LIRF,5824943,2
LIRF,5824944,2
LIRF,5824945,2
LIRF,5824946,2
LIRF,5824947,2
LIRF,5824948,2
LIRF,5824949,2
LIRF,5824950,2
LIRF,5824951,2
LIRF,5824952,2
LIRF,5824953,2
LIRF,5824954,2
LIRF,5824955,2
LIRF,5824956,2
LIRF,5824957,2
LIRF,5824958,2
LIRF,5824959,2
LIRF,5824960,2
LIRF,5824961,2
LIRF,5824962,2
LIRF,5824963,2
LIRF,5824964,2
LIRF,5824965,0
LIRF,5824966,0
LIRF,5824967,0
LIRF,5824968,0
LIRF,5824969,0
LIRF,5824970,0
LIRF,5824971,0
LIRF,5824972,0
LIRF,5824973,0
LIRF,5824974,0
LIRF,5824975,0
LIRF,5824976,0
LIRF,5824977,0
LIRF,5824978,0
LIRF,5824979,0
LIRF,5824980,0
LIRF,5824981,0
LIRF,5824982,0
LIRF,5824983,0
LIRF,5824984,0
LIRF,5824985,0
LIRF,5824986,0
LIRF,5824987,0
LIRF,5824988,0
LIRF,5824989,0
LIRF,5824990,0
LIRF,5824991,0
LIRF,5824992,0
LIRF,5824993,0
LIRF,5824994,0
LIRF,5824995,0
LIRF,5824996,0
LIRF,5824997,0
LIRF,5824998,0
LIRF,5824999,0
LIRF,5825000,0
LIRF,5825001,0
LIRF,5825002,0
LIRF,5825003,0
LIRF,5825004,0
LIRF,5825005,0
LIRF,5825006,0
LIRF,5825007,0
LIRF,5825008,0
LIRF,5825009,0
LIRF,5825010,0
LIRF,5825011,0
LIRF,5825012,0
LIRF,5825013,0
LIRF,5825014,0
LIRF,5825015,0
LIRF,5825016,0
LIRF,5825017,0
LIRF,5825018,0
LIRF,5825019,0
LIRF,5825020,0
LIRF,5825021,0
LIRF,5825022,0
LIRF,5825023,0
LIRF,5825024,0
LIRF,5825025,0
LIRF,5825026,0
LIRF,5825027,0
LIRF,5825028,0
LIRF,5825029,0
LIRF,5825030,0
LIRF,5825031,0
LIRF,5825032,0
LIRF,5825033,0
LIRF,5825034,0
LIRF,5825035,0
LIRF,5825036,0
LIRF,5825037,0
LIRF,5825038,0
LIRF,5825039,0
LIRF,5825040,0
LIRF,5825041,0
LIRF,5825042,0
LIRF,5825043,0
LIRF,5825044,0
LIRF,5825045,0
LIRF,5825046,0
LIRF,5825047,0
LIRF,5825048,0
LIRF,5825049,0
LIRF,5825050,0
LIRF,5825051,0
LIRF,5825052,0
LIRF,5825053,0
LIRF,5825054,0
LIRF,5825055,0
LIRF,5825056,0
LIRF,5825057,3
LIRF,5825058,3
LIRF,5825059,3
LIRF,5825060,3
LIRF,5825061,3
LIRF,5825062,3
LIRF,5825063,3
LIRF,5825064,3
LIRF,5825065,3
LIRF,5825066,3
LIRF,5825067,3
LIRF,5825068,3
LIRF,5825069,3
LIRF,5825070,3
LIRF,5825071,3
LIRF,5825072,3
LIRF,5825073,4
LIRF,5825074,4
LIRF,5825075,4
LIRF,5825076,3
LIRF,5825077,4
LIRF,5825078,4
LIRF,5825079,4
LIRF,5825080,4
LIRF,5825081,3
LIRF,5825082,3
LIRF,5825083,3
LIRF,5825084,1
LIRF,5825085,1
LIRF,5825086,1
LIRF,5825087,1
LIRF,5825088,1
LIRF,5825089,1
LIRF,5825090,1
LIRF,5825091,1
LIRF,5825092,1
LIRF,5825093,1
LIRF,5825094,1
LIRF,5825095,1
LIRF,5825096,1
LIRF,5825097,1
LIRF,5825098,1
LIRF,5825099,1
LIRF,5825100,1
LIRF,5825101,1
LIRF,5825102,1
LIRF,5825103,1
LIRF,5825104,1
LIRF,5825105,1
LIRF,5825106,1
LIRF,5825107,1
LIRF,5825108,1
LIRF,5825109,1
LIRF,5825110,1
LIRF,5825111,1
LIRF,5825112,1
LIRF,5825113,1
LIRF,5825114,1
LIRF,5825115,1
LIRF,5825116,1
LIRF,5825117,1
LIRF,5825118,1
LIRF,5825119,1
LIRF,5825120,1
LIRF,5825121,1
LIRF,5825122,1
LIRF,5825123,1
LIRF,5825124,1
LIRF,5825125,3
LIRF,5825126,3
LIRF,5825127,3
LIRF,5825128,3
LIRF,5825129,3
LIRF,5825130,3
LIRF,5825131,3
LIRF,5825132,3
LIRF,5825133,3
LIRF,5825134,3
LIRF,5825135,3
LIRF,5825136,3
LIRF,5825137,3
LIRF,5825138,3
LIRF,5825139,3
LIRF,5825140,3
LIRF,5825141,3
LIRF,5825142,3
LIRF,5825143,3
LIRF,5825144,3
LIRF,5825145,3
LIRF,5825146,3
LIRF,5825147,3
LIRF,5825148,3
LIRF,5825149,3
LIRF,5825150,3
LIRF,5825151,3
LIRF,5825152,3
LIRF,5825153,3
LIRF,5825154,3
LIRF,5825155,3
LIRF,5825156,3
LIRF,5825157,3
LIRF,5825158,3
LIRF,5825159,3
LIRF,5825160,3
LIRF,5825161,3
LIRF,5825162,3
LIRF,5825163,3
LIRF,5825164,3
LIRF,5825165,3
LIRF,5825166,3
LIRF,5825167,3
LIRF,5825168,3
LIRF,5825169,3
LIRF,5825170,3
LIRF,5825171,3
LIRF,5825172,3
LIRF,5825173,2
LIRF,5825174,2
LIRF,5825175,2
LIRF,5825176,2
LIRF,5825177,2
LIRF,5825178,2
LIRF,5825179,2
LIRF,5825180,2
LIRF,5825181,2
LIRF,5825182,2
LIRF,5825183,2
LIRF,5825184,2
LIRF,5825185,2
LIRF,5825186,2
LIRF,5825187,2
LIRF,5825188,2
LIRF,5825189,2
LIRF,5825190,2
LIRF,5825191,2
LIRF,5825192,2
LIRF,5825193,2
LIRF,5825194,2
LIRF,5825195,2
LIRF,5825196,2
LIRF,5825197,2
LIRF,5825198,2
LIRF,5825199,2
LIRF,5825200,2
LIRF,5825201,2
LIRF,5825202,2
LIRF,5825203,2
LIRF,5825204,2
LIRF,5825205,2
LIRF,5825206,2
LIRF,5825207,2
LIRF,5825208,2
LIRF,5825209,2
LIRF,5825210,2
LIRF,5825211,2
LIRF,5825212,2
LIRF,5825213,2
LIRF,5825214,2
LIRF,5825215,2
LIRF,5825216,2
LIRF,5825217,2
LIRF,5825218,2
LIRF,5825219,2
LIRF,5825220,2
LIRF,5825221,2
LIRF,5825222,2
LIRF,5825223,2
LIRF,5825224,2
LIRF,5825225,2
LIRF,5825226,2
LIRF,5825227,2
LIRF,5825228,2
LIRF,5825229,2
LIRF,5825230,2
LIRF,5825231,2
LIRF,5825232,2
LIRF,5825233,2
LIRF,5825234,2
LIRF,5825235,2
LIRF,5825236,2
LIRF,5825237,2
LIRF,5825238,2
LIRF,5825239,2
LIRF,5825240,2
LIRF,5825241,2
LIRF,5825242,2
LIRF,5825243,2
LIRF,5825244,2
LIRF,5825245,2
LIRF,5825246,2
LIRF,5825247,0
LIRF,5825248,2
LIRF,5825249,0
LIRF,5825250,0
LIRF,5825251,0
LIRF,5825252,0
LIRF,5825253,0
LIRF,5825254,0
LIRF,5825255,0
LIRF,5825256,0
LIRF,5825257,0
LIRF,5825258,0
LIRF,5825259,0
LIRF,5825260,0
LIRF,5825261,0
LIRF,5825262,0
LIRF,5825263,0
LIRF,5825264,0
LIRF,5825265,0
LIRF,5825266,0
LIRF,5825267,0
LIRF,5825268,0
LIRF,5825269,0
LIRF,5825270,0
LIRF,5825271,0
LIRF,5825272,0
LIRF,5825273,0
LIRF,5825274,0
LIRF,5825275,0
LIRF,5825276,0
LIRF,5825277,0
LIRF,5825278,0
LIRF,5825279,0
LIRF,5825280,0
LIRF,5825281,0
LIRF,5825282,0
LIRF,5825283,0
LIRF,5825284,0
LIRF,5825285,0
LIRF,5825286,0
LIRF,5825287,0
LIRF,5825288,0
LIRF,5825289,0
LIRF,5825290,0
LIRF,5825291,0
LIRF,5825292,0
LIRF,5825293,0
LIRF,5825294,0
LIRF,5825295,0
LIRF,5825296,0
LIRF,5825297,0
LIRF,5825298,0
LIRF,5825299,0
LIRF,5825300,0
LIRF,5825301,0
LIRF,5825302,0
LIRF,5825303,0
LIRF,5825304,0
LIRF,5825305,0
LIRF,5825306,0
LIRF,5825307,0
LIRF,5825308,0
LIRF,5825309,0
LIRF,5825310,0
LIRF,5825311,0
LIRF,5825312,0
LIRF,5825313,0
LIRF,5825314,0
LIRF,5825315,0
LIRF,5825316,0
LIRF,5825317,0
LIRF,5825318,0
LIRF,5825319,0
LIRF,5825320,0
LIRF,5825321,0
LIRF,5825322,0
LIRF,5825323,0
LIRF,5825324,0
LIRF,5825325,0
LIRF,5825326,0
LIRF,5825327,0
LIRF,5825328,0
LIRF,5825329,0
LIRF,5825330,0
LIRF,5825331,0
LIRF,5825332,0
LIRF,5825333,0
LIRF,5825334,0
LIRF,5825335,0
LIRF,5825336,0
LIRF,5825337,0
LIRF,5825338,0
LIRF,5825339,0
LIRF,5825340,0
LIRF,5825341,0
LIRF,5825342,0
LIRF,5825343,0
LIRF,5825344,0
LIRF,5825345,0
LIRF,5825346,3
LIRF,5825347,3
LIRF,5825348,3
LIRF,5825349,3
LIRF,5825350,3
LIRF,5825351,3
LIRF,5825352,3
LIRF,5825353,3
LIRF,5825354,3
LIRF,5825355,3
LIRF,5825356,3
LIRF,5825357,3
LIRF,5825358,3
LIRF,5825359,3
LIRF,5825360,3
LIRF,5825361,3
LIRF,5825362,3
LIRF,5825363,3
LIRF,5825364,3
LIRF,5825365,3
LIRF,5825366,3
LIRF,5825367,3
LIRF,5825368,3
LIRF,5825369,3
LIRF,5825370,3
LIRF,5825371,3
LIRF,5825372,3
LIRF,5825373,3
LIRF,5825374,3
LIRF,5825375,3
LIRF,5825376,3
LIRF,5825377,3
LIRF,5825378,3
LIRF,5825379,3
LIRF,5825380,3
LIRF,5825381,3
LIRF,5825382,3
LIRF,5825383,3
LIRF,5825384,3
LIRF,5825385,1
LIRF,5825386,1
LIRF,5825387,1
LIRF,5825388,1
LIRF,5825389,1
LIRF,5825390,1
LIRF,5825391,1
LIRF,5825392,1
LIRF,5825393,1
LIRF,5825394,1
LIRF,5825395,1
LIRF,5825396,1
LIRF,5825397,1
LIRF,5825398,1
LIRF,5825399,1
LIRF,5825400,3
LIRF,5825401,3
LIRF,5825402,3
LIRF,5825403,3
LIRF,5825404,3
LIRF,5825405,3
LIRF,5825406,3
LIRF,5825407,3
LIRF,5825408,3
LIRF,5825409,3
LIRF,5825410,3
LIRF,5825411,3
LIRF,5825412,3
LIRF,5825413,3
LIRF,5825414,3
LIRF,5825415,3
LIRF,5825416,3
LIRF,5825417,3
LIRF,5825418,3
LIRF,5825419,3
LIRF,5825420,3
LIRF,5825421,3
LIRF,5825422,3
LIRF,5825423,3
LIRF,5825424,3
LIRF,5825425,3
LIRF,5825426,3
LIRF,5825427,3
LIRF,5825428,3
LIRF,5825429,3
LIRF,5825430,3
LIRF,5825431,3
LIRF,5825432,3
LIRF,5825433,3
LIRF,5825434,3
LIRF,5825435,3
LIRF,5825436,3
LIRF,5825437,3
LIRF,5825438,3
LIRF,5825439,3
LIRF,5825440,3
LIRF,5825441,3
LIRF,5825442,3
LIRF,5825443,3
LIRF,5825444,3
LIRF,5825445,3
LIRF,5825446,3
LIRF,5825447,3
LIRF,5825448,3
LIRF,5825449,3
LIRF,5825450,3
LIRF,5825451,3
LIRF,5825452,3
LIRF,5825453,3
LIRF,5825454,3
LIRF,5825455,3
LIRF,5825456,3
LIRF,5825457,3
LIRF,5825458,3
LIRF,5825459,2
LIRF,5825460,2
LIRF,5825461,2
LIRF,5825462,2
LIRF,5825463,2
LIRF,5825464,2
LIRF,5825465,2
LIRF,5825466,2
LIRF,5825467,2
LIRF,5825468,2
LIRF,5825469,2
LIRF,5825470,2
LIRF,5825471,2
LIRF,5825472,2
LIRF,5825473,2
LIRF,5825474,2
LIRF,5825475,2
LIRF,5825476,2
LIRF,5825477,2
LIRF,5825478,2
LIRF,5825479,2
LIRF,5825480,2
LIRF,5825481,2
LIRF,5825482,2
LIRF,5825483,2
LIRF,5825484,2
LIRF,5825485,2
LIRF,5825486,2
LIRF,5825487,2
LIRF,5825488,2
LIRF,5825489,2
LIRF,5825490,2
LIRF,5825491,2
LIRF,5825492,2
LIRF,5825493,2
LIRF,5825494,2
LIRF,5825495,2
LIRF,5825496,2
LIRF,5825497,2
LIRF,5825498,2
LIRF,5825499,2
LIRF,5825500,2
LIRF,5825501,2
LIRF,5825502,2
LIRF,5825503,2
LIRF,5825504,2
LIRF,5825505,2
LIRF,5825506,2
LIRF,5825507,2
LIRF,5825508,2
LIRF,5825509,2
LIRF,5825510,2
LIRF,5825511,2
LIRF,5825512,2
LIRF,5825513,2
LIRF,5825514,2
LIRF,5825515,2
LIRF,5825516,2
LIRF,5825517,2
LIRF,5825518,2
LIRF,5825519,2
LIRF,5825520,2
LIRF,5825521,2
LIRF,5825522,2
LIRF,5825523,2
LIRF,5825524,2
LIRF,5825525,2
LIRF,5825526,2
LIRF,5825527,2
LIRF,5825528,2
LIRF,5825529,2
LIRF,5825530,2
LIRF,5825531,2
LIRF,5825532,2
LIRF,5825533,2
LIRF,5825534,2
LIRF,5825535,2
LIRF,5825536,2
LIRF,5825537,0
LIRF,5825538,0
LIRF,5825539,0
LIRF,5825540,0
LIRF,5825541,0
LIRF,5825542,0
LIRF,5825543,0
LIRF,5825544,0
LIRF,5825545,0
LIRF,5825546,0
LIRF,5825547,0
LIRF,5825548,0
LIRF,5825549,0
LIRF,5825550,0
LIRF,5825551,0
LIRF,5825552,0
LIRF,5825553,0
LIRF,5825554,0
LIRF,5825555,0
LIRF,5825556,0
LIRF,5825557,0
LIRF,5825558,0
LIRF,5825559,0
LIRF,5825560,0
LIRF,5825561,0
LIRF,5825562,0
LIRF,5825563,0
LIRF,5825564,0
LIRF,5825565,0
LIRF,5825566,0
LIRF,5825567,0
LIRF,5825568,0
LIRF,5825569,0
LIRF,5825570,0
LIRF,5825571,0
LIRF,5825572,0
LIRF,5825573,0
LIRF,5825574,0
LIRF,5825575,0
LIRF,5825576,0
LIRF,5825577,0
LIRF,5825578,0
LIRF,5825579,0
LIRF,5825580,0
LIRF,5825581,0
LIRF,5825582,0
LIRF,5825583,0
LIRF,5825584,0
LIRF,5825585,0
LIRF,5825586,0
LIRF,5825587,0
LIRF,5825588,0
LIRF,5825589,0
LIRF,5825590,0
LIRF,5825591,0
LIRF,5825592,0
LIRF,5825593,0
LIRF,5825594,0
LIRF,5825595,0
LIRF,5825596,0
LIRF,5825597,0
LIRF,5825598,0
LIRF,5825599,0
LIRF,5825600,0
LIRF,5825601,0
LIRF,5825602,0
LIRF,5825603,0
LIRF,5825604,0
LIRF,5825605,0
LIRF,5825606,0
LIRF,5825607,0
LIRF,5825608,0
LIRF,5825609,0
LIRF,5825610,0
LIRF,5825611,0
LIRF,5825612,0
LIRF,5825613,0
LIRF,5825614,0
LIRF,5825615,0
LIRF,5825616,0
LIRF,5825617,0
LIRF,5825618,0
LIRF,5825619,0
LIRF,5825620,0
LIRF,5825621,0
LIRF,5825622,0
LIRF,5825623,0
LIRF,5825624,0
LIRF,5825625,0
LIRF,5825626,0
LIRF,5825627,0
LIRF,5825628,0
LIRF,5825629,0
LIRF,5825630,0
LIRF,5825631,0
LIRF,5825632,0
LIRF,5825633,0
LIRF,5825634,0
LIRF,5825635,3
LIRF,5825636,3
LIRF,5825637,3
LIRF,5825638,3
LIRF,5825639,3
LIRF,5825640,3
LIRF,5825641,3
LIRF,5825642,3
LIRF,5825643,3
LIRF,5825644,3
LIRF,5825645,3
LIRF,5825646,3
LIRF,5825647,3
LIRF,5825648,3
LIRF,5825649,3
LIRF,5825650,3
LIRF,5825651,3
LIRF,5825652,3
LIRF,5825653,3
LIRF,5825654,1
LIRF,5825655,1
LIRF,5825656,1
LIRF,5825657,1
LIRF,5825658,1
LIRF,5825659,1
LIRF,5825660,1
LIRF,5825661,1
LIRF,5825662,1
LIRF,5825663,1
LIRF,5825664,1
LIRF,5825665,1
LIRF,5825666,1
LIRF,5825667,1
LIRF,5825668,1
LIRF,5825669,1
LIRF,5825670,1
LIRF,5825671,1
LIRF,5825672,1
LIRF,5825673,1
LIRF,5825674,1
LIRF,5825675,1
LIRF,5825676,1
LIRF,5825677,1
LIRF,5825678,1
LIRF,5825679,1
LIRF,5825680,1
LIRF,5825681,1
LIRF,5825682,1
LIRF,5825683,1
LIRF,5825684,1
LIRF,5825685,1
LIRF,5825686,1
LIRF,5825687,1
LIRF,5825688,1
LIRF,5825689,1
LIRF,5825690,1
LIRF,5825691,1
LIRF,5825692,1
LIRF,5825693,1
LIRF,5825694,1
LIRF,5825695,1
LIRF,5825696,1
LIRF,5825697,1
LIRF,5825698,1
LIRF,5825699,1
LIRF,5825700,1
LIRF,5825701,1
LIRF,5825702,1
LIRF,5825703,1
LIRF,5825704,1
LIRF,5825705,1
LIRF,5825706,3
LIRF,5825707,3
LIRF,5825708,3
LIRF,5825709,3
LIRF,5825710,3
LIRF,5825711,3
LIRF,5825712,3
LIRF,5825713,3
LIRF,5825714,3
LIRF,5825715,3
LIRF,5825716,3
LIRF,5825717,3
LIRF,5825718,3
LIRF,5825719,3
LIRF,5825720,3
LIRF,5825721,3
LIRF,5825722,3
LIRF,5825723,3
LIRF,5825724,3
LIRF,5825725,3
LIRF,5825726,3
LIRF,5825727,3
LIRF,5825728,3
LIRF,5825729,3
LIRF,5825730,3
LIRF,5825731,3
LIRF,5825732,3
LIRF,5825733,3
LIRF,5825734,3
LIRF,5825735,3
LIRF,5825736,3
LIRF,5825737,3
LIRF,5825738,3
LIRF,5825739,3
LIRF,5825740,3
LIRF,5825741,3
LIRF,5825742,3
LIRF,5825743,3
LIRF,5825744,3
LIRF,5825745,3
LIRF,5825746,2
LIRF,5825747,2
LIRF,5825748,2
LIRF,5825749,2
LIRF,5825750,2
LIRF,5825751,2
LIRF,5825752,2
LIRF,5825753,2
LIRF,5825754,2
LIRF,5825755,2
LIRF,5825756,2
LIRF,5825757,2
LIRF,5825758,2
LIRF,5825759,2
LIRF,5825760,2
LIRF,5825761,2
LIRF,5825762,2
LIRF,5825763,2
LIRF,5825764,2
LIRF,5825765,2
LIRF,5825766,2
LIRF,5825767,2
LIRF,5825768,2
LIRF,5825769,2
LIRF,5825770,2
LIRF,5825771,2
LIRF,5825772,2
LIRF,5825773,2
LIRF,5825774,2
LIRF,5825775,2
LIRF,5825776,2
LIRF,5825777,2
LIRF,5825778,2
LIRF,5825779,2
LIRF,5825780,2
LIRF,5825781,2
LIRF,5825782,2
LIRF,5825783,2
LIRF,5825784,2
LIRF,5825785,2
LIRF,5825786,2
LIRF,5825787,2
LIRF,5825788,2
LIRF,5825789,2
LIRF,5825790,2
LIRF,5825791,2
LIRF,5825792,2
LIRF,5825793,2
LIRF,5825794,2
LIRF,5825795,2
LIRF,5825796,2
LIRF,5825797,2
LIRF,5825798,2
LIRF,5825799,2
LIRF,5825800,2
LIRF,5825801,2
LIRF,5825802,2
LIRF,5825803,2
LIRF,5825804,2
LIRF,5825805,2
LIRF,5825806,2
LIRF,5825807,2
LIRF,5825808,2
LIRF,5825809,2
LIRF,5825810,2
LIRF,5825811,2
LIRF,5825812,2
LIRF,5825813,2
LIRF,5825814,2
LIRF,5825815,2
LIRF,5825816,2
LIRF,5825817,2
LIRF,5825818,2
LIRF,5825819,2
LIRF,5825820,2
LIRF,5825821,2
LIRF,5825822,2
LIRF,5825823,2
LIRF,5825824,2
LIRF,5825825,2
LIRF,5825826,2
LIRF,5825827,2
LIRF,5825828,0
LIRF,5825829,0
LIRF,5825830,0
LIRF,5825831,0
LIRF,5825832,0
LIRF,5825833,0
LIRF,5825834,0
LIRF,5825835,0
LIRF,5825836,0
LIRF,5825837,0
LIRF,5825838,0
LIRF,5825839,0
LIRF,5825840,0
LIRF,5825841,0
LIRF,5825842,0
LIRF,5825843,0
LIRF,5825844,0
LIRF,5825845,0
LIRF,5825846,0
LIRF,5825847,0
LIRF,5825848,0
LIRF,5825849,0
LIRF,5825850,0
LIRF,5825851,0
LIRF,5825852,0
LIRF,5825853,0
LIRF,5825854,0
LIRF,5825855,0
LIRF,5825856,0
LIRF,5825857,0
LIRF,5825858,0
LIRF,5825859,0
LIRF,5825860,0
LIRF,5825861,0
LIRF,5825862,0
LIRF,5825863,0
LIRF,5825864,0
LIRF,5825865,0
LIRF,5825866,0
LIRF,5825867,0
LIRF,5825868,0
LIRF,5825869,0
LIRF,5825870,0
LIRF,5825871,0
LIRF,5825872,0
LIRF,5825873,0
LIRF,5825874,0
LIRF,5825875,0
LIRF,5825876,0
LIRF,5825877,0
LIRF,5825878,0
LIRF,5825879,0
LIRF,5825880,0
LIRF,5825881,0
LIRF,5825882,0
LIRF,5825883,0
LIRF,5825884,0
LIRF,5825885,0
LIRF,5825886,0
LIRF,5825887,0
LIRF,5825888,0
LIRF,5825889,0
LIRF,5825890,0
LIRF,5825891,0
LIRF,5825892,0
LIRF,5825893,0
LIRF,5825894,0
LIRF,5825895,0
LIRF,5825896,0
LIRF,5825897,0
LIRF,5825898,0
LIRF,5825899,0
LIRF,5825900,0
LIRF,5825901,0
LIRF,5825902,0
LIRF,5825903,0
LIRF,5825904,0
LIRF,5825905,0
LIRF,5825906,0
LIRF,5825907,0
LIRF,5825908,0
LIRF,5825909,0
LIRF,5825910,0
LIRF,5825911,0
LIRF,5825912,0
LIRF,5825913,0
LIRF,5825914,0
LIRF,5825915,0
LIRF,5825916,0
LIRF,5825917,0
LIRF,5825918,0
LIRF,5825919,0
LIRF,5825920,0
LIRF,5825921,0
LIRF,5825922,0
LIRF,5825923,0
LIRF,5825924,0
LIRF,5825925,0
LIRF,5825926,3
LIRF,5825927,3
LIRF,5825928,3
LIRF,5825929,3
LIRF,5825930,3
LIRF,5825931,3
LIRF,5825932,3
LIRF,5825933,3
LIRF,5825934,3
LIRF,5825935,3
LIRF,5825936,3
LIRF,5825937,3
LIRF,5825938,3
LIRF,5825939,3
LIRF,5825940,3
LIRF,5825941,3
LIRF,5825942,3
LIRF,5825943,1
LIRF,5825944,1
LIRF,5825945,1
LIRF,5825946,1
LIRF,5825947,1
LIRF,5825948,1
LIRF,5825949,1
LIRF,5825950,1
LIRF,5825951,1
LIRF,5825952,1
LIRF,5825953,1
LIRF,5825954,1
LIRF,5825955,4
LIRF,5825956,4
LIRF,5825957,4
